idx,mode,decision,prob,explanation,factors,top_features,asp_pass,violations,violation_count
55,rag,approve,0.7897850864602415,"Your loan application has been approved with a probability score of 0.790, indicating a strong likelihood of repayment. Key factors that positively influenced this decision include your checking account status (no checking account), which contributed positively, and the purpose of the loan (for radio or TV), which also had a slight positive impact. However, your employment status (unemployed) and credit history (delayed payments in the past) slightly decreased your approval likelihood. 

In line with GDPR Article 22, we ensure transparency in our decision-making process, allowing you to understand how your data influenced this outcome. Additionally, we adhere to Basel III principles by considering your overall risk profile, including your debt-to-income ratio and existing credit count, to maintain sound risk management practices.","[""credit_history"", ""credit_history_a"", ""debt"", ""income"", ""ord__checking_status"", ""ord__employment"", ""ord__savings_status"", ""purpose_a""]","[[""ord__checking_status"", 0.11372895550409856], [""ord__employment"", -0.06239318227604097], [""cat__credit_history_A33"", -0.024809886539563324], [""ord__savings_status"", -0.023052712668057113], [""cat__purpose_A43"", 0.021046522023884646]]",True,[],0
75,rag,approve,0.5077755871206426,"Your loan application has been approved with a probability score of 0.508, indicating a balanced assessment of your financial profile. Key factors that decreased your approval likelihood include a negative checking account balance, a high debt-to-income ratio, and low savings, which suggest some financial strain. However, your strong credit history with all credits paid duly at this bank and your employment in a highly qualified management role positively influenced the decision. 

In line with GDPR Article 22, we ensure transparency in our decision-making process, allowing you to understand the factors that impacted your application. Additionally, we adhere to Basel III principles by considering your risk profile and maintaining adequate capital against potential credit risks. If you have any questions or wish to discuss this decision further, please feel free to reach out.","[""credit_history"", ""credit_history_a"", ""debt"", ""income"", ""ord__checking_status"", ""ord__savings_status"", ""other_debtors_a"", ""property_a""]","[[""ord__checking_status"", -0.08045507955039839], [""cat__credit_history_A31"", -0.048124761481310493], [""cat__property_A124"", -0.04245228799967318], [""cat__other_debtors_A102"", -0.02980663801535981], [""ord__savings_status"", -0.02788018158916794]]",True,[],0
150,rag,reject,0.45981949471605804,"Your application for credit has been rejected due to several key factors that indicate a higher risk of default. Notably, your checking account status shows a negative balance, and you have a very high debt-to-income ratio, which suggests a significant financial burden. Additionally, your savings status is very low, and you have existing credits that, while paid duly, still contribute to your overall credit exposure. 

This decision aligns with compliance requirements under GDPR Article 22, ensuring transparency in automated decision-making, and reflects the risk management principles of Basel III, which emphasize the importance of assessing credit risk and solvency. If you have questions or wish to contest this decision, you have the right to request further human review.","[""age"", ""debt"", ""income"", ""ord__checking_status"", ""ord__savings_status"", ""other_installment_plans_a"", ""purpose_a""]","[[""ord__checking_status"", -0.10713875565683752], [""cat__purpose_A43"", 0.03967447704022502], [""cat__other_installment_plans_A143"", -0.03534499616154641], [""ord__savings_status"", -0.027385002017342355], [""num__age"", -0.025257974705870455]]",False,"[""violation(missing_required(credit_history))""]",1
104,rag,approve,0.8533848160516516,"Your credit application has been approved with a high probability score of 0.853. Key factors influencing this decision include your checking account status, which positively contributed to the approval, and your credit history, which, while critical, still supported your application. However, the very high credit amount requested slightly decreased your approval likelihood. 

In line with GDPR Article 22, we ensure that this decision is based on transparent criteria, allowing you to understand the main factors involved. Additionally, we adhere to Basel III principles by considering your risk profile, including your low debt-to-income ratio, which supports your repayment capacity. If you have any questions or wish to discuss this decision further, you have the right to request human intervention.","[""age"", ""credit_amount"", ""credit_history"", ""credit_history_a"", ""debt"", ""income"", ""ord__checking_status"", ""purpose_a"", ""transparency""]","[[""ord__checking_status"", 0.09479530681971653], [""num__credit_amount"", -0.06181404050161612], [""cat__credit_history_A34"", 0.04109137346427028], [""num__age"", 0.02890547808575313], [""cat__purpose_A40"", -0.02288241351266795]]",True,[],0
135,rag,reject,0.49647598506002943,"Your application for credit has been rejected due to a score of 0.496, indicating a higher likelihood of rejection. Key factors influencing this decision include a low checking account balance and a very high debt-to-income ratio, which suggest increased financial risk. Additionally, while you have a good credit history with existing credits paid duly, the overall profile indicates potential challenges in repayment capacity. 

In line with GDPR Article 22, you have the right to contest this decision and seek further clarification. Transparency is essential, and we encourage you to reach out for more details on how these factors were assessed.","[""age"", ""credit_amount"", ""credit_history"", ""debt"", ""income"", ""ord__checking_status"", ""ord__savings_status"", ""purpose_a""]","[[""cat__purpose_A40"", -0.0708681614869523], [""ord__checking_status"", -0.05491941424764413], [""num__age"", -0.04937089919087311], [""ord__savings_status"", 0.041276147445762836], [""num__credit_amount"", -0.03146134838459092]]",True,[],0
137,rag,approve,0.6054354237202365,"Your application for credit has been approved with a probability score of 0.605. Key factors influencing this decision include your existing credit history, which is positive, and your age, which slightly favors approval. However, your long-term loan duration and high debt-to-income ratio raised some concerns, indicating a higher risk. 

In line with GDPR Article 22, this decision was made transparently, and you have the right to contest it or seek further clarification. Additionally, we have adhered to MiFID II principles by ensuring that the decision process was clear and fair.","[""age"", ""credit_history"", ""debt"", ""duration"", ""income"", ""ord__checking_status"", ""ord__savings_status"", ""property_a"", ""transparency""]","[[""num__duration"", -0.09508179384611094], [""ord__savings_status"", 0.08384856362358556], [""ord__checking_status"", -0.040356618370179335], [""num__age"", 0.020514056364556006], [""cat__property_A124"", -0.019681643141751436]]",True,[],0
164,rag,reject,0.3574678340949778,"Your application for credit has been rejected based on a score of 0.357, indicating a higher risk of default. Key factors that contributed to this decision include a negative checking account status, a very high debt-to-income ratio, and low savings. These elements suggest a limited capacity to manage additional debt, which aligns with Basel III principles on risk management and solvency. 

Under GDPR Article 22, you have the right to contest this decision and seek human intervention. The decision-making process was transparent, and the main factors influencing it have been disclosed to ensure compliance with regulatory standards.","[""credit_history"", ""credit_history_a"", ""debt"", ""income"", ""ord__checking_status"", ""ord__savings_status"", ""other_installment_plans_a"", ""purpose_a"", ""transparency""]","[[""ord__checking_status"", -0.10925243918168276], [""cat__purpose_A40"", -0.04988182943423778], [""cat__credit_history_A30"", -0.040800490027414545], [""cat__other_installment_plans_A143"", -0.035271642828148576], [""ord__savings_status"", -0.031242731322250566]]",True,[],0
76,rag,reject,0.46986068805921755,"Your application for credit has been rejected due to a probability score of 0.470, indicating a higher risk of default. Key factors influencing this decision include your high debt-to-income ratio, which suggests a very high financial burden, and a low checking account balance. While you have a good credit history with all credits paid duly at this bank, the overall risk profile, including your short employment tenure and lack of a guarantor, contributed to the decision. 

This decision aligns with GDPR Article 22, ensuring transparency in automated decisions, and reflects Basel III principles by considering your repayment capacity and associated risks. If you wish to discuss this decision further or contest it, you have the right to request human intervention.","[""credit_history"", ""credit_history_a"", ""debt"", ""duration"", ""income"", ""ord__checking_status"", ""ord__savings_status"", ""purpose_a""]","[[""ord__savings_status"", 0.07052159006488938], [""ord__checking_status"", -0.051220367328308765], [""num__duration"", 0.05102305255238218], [""cat__credit_history_A31"", -0.0476384557216352], [""cat__purpose_A46"", -0.03280959481795283]]",True,[],0
79,rag,approve,0.5726867976662732,"Your loan application has been approved with a probability score of 0.573. Key factors influencing this decision include your checking account status, which showed a negative balance, and a credit history indicating that all previous credits were paid back duly. While your savings are low and you are currently unemployed, your moderate debt-to-income ratio and middle age contributed positively to the approval likelihood. 

In compliance with GDPR Article 22, we ensure transparency in our decision-making process, allowing you to understand the factors that influenced this outcome. Additionally, we adhere to MiFID II principles by providing clear and fair communication regarding your financial situation.","[""age"", ""credit_history"", ""credit_history_a"", ""debt"", ""income"", ""ord__checking_status"", ""ord__employment"", ""ord__savings_status"", ""transparency""]","[[""ord__checking_status"", -0.0673682527024761], [""cat__credit_history_A30"", -0.050872289178234414], [""ord__savings_status"", -0.03158935926671803], [""num__age"", 0.026348086834179947], [""ord__employment"", -0.024242152182212016]]",True,[],0
197,rag,approve,0.7238339496544521,"Your credit application has been approved with a probability score of 0.724. Key factors that positively influenced this decision include your high savings status and the purpose of the loan being for a used car, which are seen as lower risk. However, your checking account status and the high credit amount requested slightly decreased your approval likelihood. 

In line with GDPR Article 22, you have the right to contest this decision and seek human intervention if needed. The decision-making process was transparent, considering your financial profile and risk factors, aligning with MiFID II and Basel III principles.","[""credit_amount"", ""debt"", ""income"", ""ord__checking_status"", ""ord__savings_status"", ""property_a"", ""purpose_a"", ""transparency""]","[[""ord__savings_status"", 0.06027965368796869], [""cat__purpose_A41"", 0.059675426991874184], [""ord__checking_status"", -0.0578958697699373], [""cat__property_A124"", -0.047031159500357064], [""num__credit_amount"", -0.04627919057526336]]",False,"[""violation(missing_required(credit_history))""]",1
38,rag,approve,0.9306837728863305,"Your credit application has been approved with a high probability score of 0.931. Key factors influencing this decision include your long employment tenure and existing credit history, which positively contributed to your approval likelihood. However, your low checking account balance and very high debt-to-income ratio slightly decreased it. 

In line with GDPR Article 22, this decision was made transparently, ensuring you understand the main factors involved. Additionally, Basel III principles were considered to assess your risk profile, ensuring that the decision aligns with prudent risk management practices.","[""age"", ""credit_amount"", ""credit_history"", ""credit_history_a"", ""debt"", ""income"", ""ord__checking_status"", ""ord__savings_status""]","[[""ord__checking_status"", -0.0371928802640445], [""ord__savings_status"", 0.03128243975732675], [""num__age"", 0.029754007192906107], [""cat__credit_history_A34"", 0.028531223186585377], [""num__credit_amount"", 0.022460705323669374]]",True,[],0
24,rag,approve,0.7740514387008997,"Your credit application has been approved with a probability score of 0.774, indicating a favorable assessment of your financial profile. Key factors that contributed positively to this decision include your existing credit history, which shows that you have paid previous credits duly, and the short-term loan duration, which reduces risk. However, the purpose of the loan for a new car and the very high credit amount slightly decreased your approval likelihood. 

In line with GDPR Article 22, this decision was made transparently, considering your data and allowing for human oversight. Additionally, the assessment aligns with Basel III principles by evaluating your repayment capacity and managing credit risk appropriately.","[""credit_amount"", ""credit_history"", ""debt"", ""duration"", ""installment_rate"", ""ord__checking_status"", ""purpose_a""]","[[""ord__checking_status"", 0.07470881995932674], [""num__duration"", 0.04800101381557643], [""cat__purpose_A40"", -0.0459157397299969], [""num__credit_amount"", 0.03175464237879205], [""num__installment_rate"", 0.0182924546481236]]",False,"[""violation(missing_required(income))""]",1
122,rag,approve,0.911135675213416,"Your credit application has been approved with a high probability score of 0.911. Key factors influencing this decision include your long employment tenure and the fact that you have an existing credit history with payments made on time, which positively impacted your approval likelihood. However, your very high debt-to-income ratio and low savings were considered risks that slightly decreased your approval score. 

In line with GDPR Article 22, this decision was made transparently, and you have the right to contest it or seek human intervention if needed. Additionally, the assessment aligns with Basel III principles, ensuring that the decision reflects your risk profile and repayment capacity.","[""age"", ""credit_amount"", ""credit_history"", ""debt"", ""duration"", ""income"", ""ord__checking_status"", ""purpose_a""]","[[""ord__checking_status"", 0.12811586458215327], [""num__credit_amount"", 0.026239075603982802], [""cat__purpose_A40"", -0.022616445990154103], [""num__age"", 0.02238658817577456], [""num__duration"", 0.021204202544045005]]",True,[],0
195,rag,approve,0.7469089812148636,"Your credit application has been approved with a probability score of 0.747, indicating a favorable assessment. Key factors influencing this decision include a long employment tenure and ownership of real estate, which positively contributed to your approval likelihood. However, your very high debt-to-income ratio and existing installment plans slightly decreased the score. 

In line with GDPR Article 22, this decision was made transparently, considering your individual data, and you have the right to contest it if needed. Additionally, we have adhered to MiFID II principles by ensuring that the decision process was fair and clear, and we maintain records of how this decision was reached, reflecting Basel III risk management practices.","[""credit_amount"", ""debt"", ""income"", ""ord__checking_status"", ""ord__savings_status"", ""other_installment_plans_a"", ""transparency""]","[[""cat__other_installment_plans_A141"", -0.04345211080897699], [""cat__other_installment_plans_A143"", -0.042276426533278164], [""ord__savings_status"", 0.031019543886376278], [""ord__checking_status"", -0.02450916997227941], [""num__credit_amount"", 0.023338807609319216]]",False,"[""violation(missing_required(credit_history))""]",1
29,rag,reject,0.28614779880402336,"Your credit application has been rejected based on a low approval probability of 28.6%. Key factors contributing to this decision include a very high credit amount requested, a low checking account balance, and a very high debt-to-income ratio, which indicate a higher risk of default. Additionally, your savings status is very low, which further impacts your repayment capacity. 

In line with GDPR Article 22, you have the right to contest this decision and seek human intervention. The decision-making process was transparent, and the main factors influencing the outcome have been disclosed, ensuring compliance with MiFID II and Basel III principles regarding risk awareness and transparency.","[""credit_amount"", ""credit_history"", ""debt"", ""duration"", ""income"", ""ord__checking_status"", ""ord__savings_status"", ""property_a"", ""transparency""]","[[""num__credit_amount"", -0.13102617286925003], [""ord__checking_status"", -0.08455055525895261], [""num__duration"", -0.04654037000415301], [""ord__savings_status"", -0.04084631934614444], [""cat__property_A124"", -0.034138264166327995]]",True,[],0
19,rag,approve,0.8088689336401844,"Your loan application has been approved with a probability score of 0.809, indicating a strong likelihood of repayment. Key factors influencing this decision include the purpose of the loan for a used car and a critical credit history, which positively contributed to your approval. However, your low checking account balance and short employment tenure slightly decreased your approval likelihood. 

In line with GDPR Article 22, we ensure transparency in our decision-making process, allowing you the right to contest this decision if needed. Additionally, we adhere to Basel III principles by considering your risk profile, including your high debt-to-income ratio, which is a significant factor in assessing credit risk.","[""credit_amount"", ""credit_history"", ""credit_history_a"", ""debt"", ""income"", ""ord__checking_status"", ""ord__employment"", ""purpose_a""]","[[""ord__checking_status"", -0.05955253737642246], [""cat__purpose_A41"", 0.05577790832801427], [""cat__credit_history_A34"", 0.036939763990831306], [""ord__employment"", -0.02595023136771674], [""num__credit_amount"", 0.022512205849384022]]",True,[],0
143,rag,approve,0.6984375949142267,"Your loan application has been approved with a probability score of 0.698. Key factors influencing this decision include your existing credit history, which shows that you have paid your previous credits duly, and the purpose of the loan being for business, which is generally viewed positively. However, factors such as your low checking and savings account balances, along with a high debt-to-income ratio, slightly decreased your approval likelihood. 

In line with GDPR Article 22, you have the right to contest this decision and seek human intervention if needed. Transparency is maintained as we have disclosed the main factors that influenced your approval, ensuring compliance with MiFID II and Basel III principles regarding risk assessment and decision-making.","[""age"", ""credit_history"", ""debt"", ""duration"", ""income"", ""ord__checking_status"", ""ord__savings_status"", ""property_a""]","[[""ord__checking_status"", -0.06655465982480724], [""num__duration"", 0.0645063488840751], [""cat__property_A121"", 0.029476200152220647], [""ord__savings_status"", -0.024672076620793303], [""num__age"", -0.023016058425971476]]",True,[],0
86,rag,reject,0.3049437046031926,"Your credit application has been rejected due to a low approval probability of 30.5%. Key factors that contributed to this decision include a very high credit amount requested, a negative checking account status, and very low savings. Additionally, your current unemployment status and moderate debt-to-income ratio raised concerns about your repayment capacity, aligning with Basel III risk management principles. 

This decision complies with GDPR Article 22, ensuring transparency by outlining the main factors influencing the outcome. You have the right to contest this decision and seek further clarification.","[""credit_amount"", ""credit_history"", ""debt"", ""duration"", ""income"", ""ord__checking_status"", ""ord__savings_status"", ""other_debtors_a""]","[[""num__credit_amount"", -0.12998590226582082], [""ord__checking_status"", -0.08284103726868174], [""ord__savings_status"", -0.04234196577374748], [""num__duration"", -0.03969028991576736], [""cat__other_debtors_A102"", -0.03645810227313485]]",True,[],0
